x,y,z,Tiempo,time stamp
0.001871344,0.09604709,-0.1450854,0.1022152,03/10/2021 01:34:58 a. m.
0.002517756,0.09657575,-0.1454355,0.0985764,03/10/2021 01:34:58 a. m.
0.002376255,0.09698942,-0.145839,0.1043813,03/10/2021 01:34:58 a. m.
0.003020968,0.09728119,-0.1456964,0.0985446,03/10/2021 01:34:58 a. m.
0.003163267,0.09686859,-0.1452938,0.098677,03/10/2021 01:34:58 a. m.
0.002730031,0.09607604,-0.1450715,0.1025807,03/10/2021 01:34:59 a. m.
0.003649849,0.09470299,-0.1451193,0.0950244,03/10/2021 01:34:59 a. m.
0.003137823,0.09423219,-0.1453426,0.1026796,03/10/2021 01:34:59 a. m.
0.002903093,0.09317219,-0.1452305,0.0982375,03/10/2021 01:34:59 a. m.
0.002763171,0.09334838,-0.1451477,0.0984522,03/10/2021 01:34:59 a. m.
0.002903093,0.09317219,-0.1452305,0.1016203,03/10/2021 01:34:59 a. m.
0.002833132,0.09373996,-0.1461907,0.0999039,03/10/2021 01:34:59 a. m.
0.002833132,0.09398271,-0.14669,0.1044338,03/10/2021 01:34:59 a. m.
0.003419261,0.09460752,-0.1470027,0.0980645,03/10/2021 01:34:59 a. m.
0.003630336,0.09434593,-0.1471305,0.1025113,03/10/2021 01:34:59 a. m.
0.002763171,0.09456122,-0.1476429,0.0966959,03/10/2021 01:35:00 a. m.
0.003043015,0.09421207,-0.1478152,0.0988242,03/10/2021 01:35:00 a. m.
0.002903093,0.09438665,-0.147729,0.1008298,03/10/2021 01:35:00 a. m.
0.003419261,0.09485339,-0.1474988,0.0979691,03/10/2021 01:35:00 a. m.
0.003419261,0.09485339,-0.1474988,0.1054052,03/10/2021 01:35:00 a. m.
0.003419261,0.09485339,-0.1474988,0.0956008,03/10/2021 01:35:00 a. m.
0.004145131,0.09506139,-0.1473961,0.0984845,03/10/2021 01:35:00 a. m.
0.003489617,0.09476635,-0.1475417,0.1057544,03/10/2021 01:35:00 a. m.
0.003489617,0.09452032,-0.1470453,0.0962335,03/10/2021 01:35:00 a. m.
0.003348906,0.0946947,-0.1469601,0.1004921,03/10/2021 01:35:00 a. m.
0.003348906,0.0946947,-0.1469601,0.0988254,03/10/2021 01:35:01 a. m.
0.003630336,0.09434593,-0.1471305,0.1048754,03/10/2021 01:35:01 a. m.
0.00224534,0.09360401,-0.1468733,0.0956651,03/10/2021 01:35:01 a. m.
-0.003186788,0.09013427,-0.147918,0.097861,03/10/2021 01:35:01 a. m.
-0.00825182,0.08686524,-0.14755,0.1028172,03/10/2021 01:35:01 a. m.
-0.01291817,0.08665859,-0.1450955,0.0983302,03/10/2021 01:35:01 a. m.
-0.01688961,0.08924549,-0.1408612,0.1041413,03/10/2021 01:35:01 a. m.
-0.0206121,0.09129567,-0.1358295,0.0992437,03/10/2021 01:35:01 a. m.
-0.02137713,0.09065842,-0.1302528,0.0955207,03/10/2021 01:35:01 a. m.
-0.02041173,0.08987542,-0.1248208,0.1018359,03/10/2021 01:35:01 a. m.
-0.02062641,0.08774652,-0.1209333,0.0986284,03/10/2021 01:35:02 a. m.
-0.02072448,0.08473205,-0.1194637,0.1035688,03/10/2021 01:35:02 a. m.
-0.01814051,0.08105845,-0.1180707,0.0976343,03/10/2021 01:35:02 a. m.
-0.01707004,0.08031284,-0.1170837,0.1019038,03/10/2021 01:35:02 a. m.
-0.01683295,0.07990675,-0.1171775,0.1001781,03/10/2021 01:35:02 a. m.
-0.01809552,0.07921829,-0.116751,0.0967113,03/10/2021 01:35:02 a. m.
-0.0161397,0.07694965,-0.1160795,0.1016939,03/10/2021 01:35:02 a. m.
-0.00936057,0.0744158,-0.1124415,0.1026913,03/10/2021 01:35:02 a. m.
-0.005692724,0.07357015,-0.1102134,0.0984376,03/10/2021 01:35:02 a. m.
-0.00625072,0.07298739,-0.1097177,0.0985835,03/10/2021 01:35:02 a. m.
-0.006936397,0.07271,-0.1097651,0.1014196,03/10/2021 01:35:03 a. m.
-0.005692724,0.07346825,-0.1096356,0.102248,03/10/2021 01:35:03 a. m.
-0.004198175,0.07383756,-0.1095725,0.0946444,03/10/2021 01:35:03 a. m.
0.0007329322,0.07285341,-0.1085468,0.1031111,03/10/2021 01:35:03 a. m.
0.003853977,0.07073923,-0.1076835,0.0989846,03/10/2021 01:35:03 a. m.
0.003853977,0.07083363,-0.1082719,0.098485,03/10/2021 01:35:03 a. m.
0.003156405,0.07070842,-0.109501,0.1016138,03/10/2021 01:35:03 a. m.
-0.0006196164,0.07125569,-0.111223,0.1006737,03/10/2021 01:35:03 a. m.
-0.004359853,0.07179002,-0.1123363,0.0997771,03/10/2021 01:35:03 a. m.
-0.006316137,0.07063354,-0.1119427,0.0986228,03/10/2021 01:35:03 a. m.
-0.008015584,0.07037605,-0.1107714,0.1020218,03/10/2021 01:35:04 a. m.
-0.01181534,0.07065798,-0.1082997,0.0979382,03/10/2021 01:35:04 a. m.
-0.01613822,0.07079185,-0.1070729,0.1006878,03/10/2021 01:35:04 a. m.
-0.01608065,0.07051047,-0.1059104,0.1027959,03/10/2021 01:35:04 a. m.
-0.01625335,0.07041984,-0.1029206,0.0964636,03/10/2021 01:35:04 a. m.
-0.01579955,0.07086141,-0.1010767,0.1020918,03/10/2021 01:35:04 a. m.
-0.01511603,0.07090961,-0.09928721,0.1013513,03/10/2021 01:35:04 a. m.
-0.01238785,0.07173366,-0.09743449,0.0948722,03/10/2021 01:35:04 a. m.
-0.01202713,0.07111385,-0.09748924,0.1029695,03/10/2021 01:35:04 a. m.
-0.01134406,0.07122057,-0.09570721,0.097722,03/10/2021 01:35:04 a. m.
-0.01010265,0.07174554,-0.09272969,0.1023795,03/10/2021 01:35:05 a. m.
-0.009918492,0.07137036,-0.09157537,0.1006712,03/10/2021 01:35:05 a. m.
-0.009113353,0.07140334,-0.09098633,0.1002975,03/10/2021 01:35:05 a. m.
-0.008866135,0.07099292,-0.09100509,0.098148,03/10/2021 01:35:05 a. m.
-0.00562926,0.07135168,-0.09216416,0.09845,03/10/2021 01:35:05 a. m.
-0.004881609,0.07150497,-0.09156869,0.1047291,03/10/2021 01:35:05 a. m.
-0.004069578,0.07162531,-0.09214953,0.0968699,03/10/2021 01:35:05 a. m.
-0.004133884,0.07172632,-0.09214413,0.1007971,03/10/2021 01:35:05 a. m.
-0.00345083,0.07205413,-0.092712,0.1016568,03/10/2021 01:35:05 a. m.
-0.002868447,0.07122346,-0.09393764,0.096468,03/10/2021 01:35:05 a. m.
-0.00306258,0.07156684,-0.09450342,0.1017821,03/10/2021 01:35:06 a. m.
-0.00306258,0.07165623,-0.0956738,0.0997321,03/10/2021 01:35:06 a. m.
-0.003127288,0.07190774,-0.09741913,0.1001793,03/10/2021 01:35:06 a. m.
-0.002442975,0.07237566,-0.0991406,0.101644,03/10/2021 01:35:06 a. m.
-0.002442975,0.07256671,-0.1008862,0.099911,03/10/2021 01:35:06 a. m.
-0.002247605,0.07255334,-0.1032482,0.0986557,03/10/2021 01:35:06 a. m.
-0.002573218,0.07320882,-0.1043433,0.101167,03/10/2021 01:35:06 a. m.
-0.004033219,0.07411376,-0.104221,0.1021848,03/10/2021 01:35:06 a. m.
-0.00548413,0.07502798,-0.1040974,0.0951049,03/10/2021 01:35:06 a. m.
-0.006898668,0.07700857,-0.1021073,0.1016132,03/10/2021 01:35:06 a. m.
-0.006747466,0.08148899,-0.09767669,0.1005708,03/10/2021 01:35:07 a. m.
-0.005110797,0.08365427,-0.09312895,0.0978044,03/10/2021 01:35:07 a. m.
-0.003405366,0.08467235,-0.09037977,0.1033479,03/10/2021 01:35:07 a. m.
-0.002770942,0.08488229,-0.0882307,0.0963437,03/10/2021 01:35:07 a. m.
-0.003474135,0.08462429,-0.08609718,0.1041302,03/10/2021 01:35:07 a. m.
-0.004880551,0.08423154,-0.08610301,0.0967329,03/10/2021 01:35:07 a. m.
-0.009516884,0.08506754,-0.0882251,0.1012553,03/10/2021 01:35:07 a. m.
-0.01459201,0.08687624,-0.09027903,0.1016641,03/10/2021 01:35:07 a. m.
-0.0146559,0.0868893,-0.08816996,0.0987291,03/10/2021 01:35:07 a. m.
-0.01689384,0.08544055,-0.08555311,0.1005788,03/10/2021 01:35:07 a. m.
-0.01966242,0.08364432,-0.0828788,0.0976055,03/10/2021 01:35:08 a. m.
-0.02056713,0.08262412,-0.07961284,0.10213,03/10/2021 01:35:08 a. m.
-0.01874022,0.08092824,-0.07570732,0.0988685,03/10/2021 01:35:08 a. m.
-0.01647604,0.07850377,-0.07332173,0.0969677,03/10/2021 01:35:08 a. m.
-0.01736641,0.07726607,-0.07379629,0.1061098,03/10/2021 01:35:08 a. m.
-0.01736641,0.07722972,-0.07435973,0.0953967,03/10/2021 01:35:08 a. m.
-0.01611532,0.07780869,-0.07439809,0.1024513,03/10/2021 01:35:08 a. m.
-0.01480719,0.07829535,-0.07443035,0.0981276,03/10/2021 01:35:08 a. m.
-0.0134174,0.07727605,-0.07492834,0.0977502,03/10/2021 01:35:08 a. m.
-0.01317186,0.07686502,-0.07490271,0.1031811,03/10/2021 01:35:08 a. m.
-0.01207992,0.0764021,-0.07487383,0.0979741,03/10/2021 01:35:09 a. m.
-0.01152369,0.07547948,-0.07481627,0.1026597,03/10/2021 01:35:09 a. m.
-0.01176002,0.07446885,-0.07532936,0.0986113,03/10/2021 01:35:09 a. m.
-0.01065511,0.07258789,-0.07580246,0.1027456,03/10/2021 01:35:09 a. m.
-0.009669583,0.07231155,-0.07637137,0.1007255,03/10/2021 01:35:09 a. m.
-0.008556124,0.07179205,-0.07810174,0.0951829,03/10/2021 01:35:09 a. m.
-0.007133488,0.07218969,-0.07986796,0.1019817,03/10/2021 01:35:09 a. m.
-0.005328801,0.07200634,-0.08219835,0.1015798,03/10/2021 01:35:09 a. m.
-0.005137149,0.07169713,-0.08394922,0.1007536,03/10/2021 01:35:09 a. m.
-0.00439107,0.0719008,-0.08570166,0.097141,03/10/2021 01:35:09 a. m.
-0.00370967,0.07222912,-0.08744708,0.1006438,03/10/2021 01:35:10 a. m.
-0.004262473,0.07176916,-0.08862755,0.1021226,03/10/2021 01:35:10 a. m.
-0.004133884,0.07158783,-0.08921897,0.0966676,03/10/2021 01:35:10 a. m.
-0.004326772,0.07191432,-0.0897927,0.1010968,03/10/2021 01:35:10 a. m.
-0.004262473,0.07181321,-0.08979653,0.0994801,03/10/2021 01:35:10 a. m.
-0.004133884,0.07161102,-0.08980422,0.1020145,03/10/2021 01:35:10 a. m.
-0.004069578,0.07150993,-0.08980806,0.0988153,03/10/2021 01:35:10 a. m.
-0.004326772,0.07193971,-0.09037668,0.0985477,03/10/2021 01:35:10 a. m.
-0.004262473,0.07186629,-0.09096517,0.1041991,03/10/2021 01:35:10 a. m.
-0.004326772,0.07196735,-0.09096055,0.0958473,03/10/2021 01:35:10 a. m.
-0.004198175,0.07179515,-0.09155431,0.1053728,03/10/2021 01:35:11 a. m.
-0.004326772,0.07199724,-0.09154429,0.0952666,03/10/2021 01:35:11 a. m.
-0.004326772,0.07199724,-0.09154429,0.0986594,03/10/2021 01:35:11 a. m.
-0.004262473,0.07189621,-0.09154929,0.1048688,03/10/2021 01:35:11 a. m.
-0.004069578,0.07159308,-0.09156433,0.0948066,03/10/2021 01:35:11 a. m.
-0.004198175,0.07179515,-0.09155431,0.103122,03/10/2021 01:35:11 a. m.
-0.004198175,0.07179515,-0.09155431,0.1003577,03/10/2021 01:35:11 a. m.
-0.004262473,0.07189621,-0.09154929,0.0962337,03/10/2021 01:35:11 a. m.
-0.004262473,0.07186629,-0.09096517,0.1051001,03/10/2021 01:35:11 a. m.
-0.004069578,0.07153538,-0.09039359,0.095652,03/10/2021 01:35:11 a. m.
-0.003029052,0.07258059,-0.0891851,0.1084845,03/10/2021 01:35:12 a. m.
-0.002963927,0.07245918,-0.08860667,0.0921317,03/10/2021 01:35:12 a. m.
-0.003029052,0.07258059,-0.0891851,0.1025866,03/10/2021 01:35:12 a. m.
-0.00215264,0.07257833,-0.08918518,0.0982252,03/10/2021 01:35:12 a. m.
-0.002480287,0.07310288,-0.08974755,0.0983502,03/10/2021 01:35:12 a. m.
-0.002676886,0.07348599,-0.09147049,0.10256,03/10/2021 01:35:12 a. m.
-0.00352877,0.07489067,-0.09312409,0.100681,03/10/2021 01:35:12 a. m.
-0.005167011,0.07755879,-0.09522118,0.1012266,03/10/2021 01:35:12 a. m.
-0.00732949,0.08110907,-0.0977132,0.096106,03/10/2021 01:35:12 a. m.
-0.009033266,0.08387773,-0.09907818,0.0983133,03/10/2021 01:35:12 a. m.
-0.01123417,0.08626216,-0.1009652,0.1052268,03/10/2021 01:35:13 a. m.
-0.01495232,0.08626144,-0.1036571,0.0983019,03/10/2021 01:35:13 a. m.
-0.0177143,0.08604018,-0.1058565,0.1002344,03/10/2021 01:35:13 a. m.
-0.01883082,0.08662478,-0.1057637,0.0984828,03/10/2021 01:35:13 a. m.
-0.02133768,0.08600525,-0.1074953,0.1022922,03/10/2021 01:35:13 a. m.
-0.0243103,0.08493749,-0.1093301,0.100401,03/10/2021 01:35:13 a. m.
-0.0243103,0.08464792,-0.107727,0.0960827,03/10/2021 01:35:13 a. m.
-0.02350665,0.08444882,-0.1072097,0.1024522,03/10/2021 01:35:13 a. m.
-0.02344909,0.08434511,-0.107227,0.097819,03/10/2021 01:35:13 a. m.
-0.02293282,0.08467001,-0.1066231,0.1022015,03/10/2021 01:35:13 a. m.
-0.02293282,0.08476023,-0.1071578,0.0987691,03/10/2021 01:35:14 a. m.
-0.02344909,0.08434511,-0.107227,0.0979503,03/10/2021 01:35:14 a. m.
-0.02465814,0.0840208,-0.1083878,0.1062963,03/10/2021 01:35:14 a. m.
-0.02633942,0.08310864,-0.1091052,0.0942031,03/10/2021 01:35:14 a. m.
-0.02750426,0.08251683,-0.109211,0.1053362,03/10/2021 01:35:14 a. m.
-0.02814263,0.08223148,-0.1087004,0.0961625,03/10/2021 01:35:14 a. m.
-0.02867397,0.08183589,-0.1087695,0.0986092,03/10/2021 01:35:14 a. m.
-0.02872764,0.08175089,-0.1076596,0.1047011,03/10/2021 01:35:14 a. m.
-0.02920739,0.08125096,-0.107743,0.0958825,03/10/2021 01:35:14 a. m.
-0.02915416,0.08114503,-0.1077606,0.1022696,03/10/2021 01:35:14 a. m.
-0.02979567,0.08105955,-0.1083396,0.0978857,03/10/2021 01:35:15 a. m.
-0.03022806,0.08055436,-0.1089934,0.1019895,03/10/2021 01:35:15 a. m.
-0.03097575,0.08059203,-0.1089868,0.1009311,03/10/2021 01:35:15 a. m.
-0.03146458,0.08030159,-0.1101768,0.0963088,03/10/2021 01:35:15 a. m.
-0.03216046,0.08023871,-0.1101883,0.1021607,03/10/2021 01:35:15 a. m.
-0.03255217,0.07943525,-0.1097616,0.0983514,03/10/2021 01:35:15 a. m.
-0.03139498,0.07863819,-0.1104807,0.1044543,03/10/2021 01:35:15 a. m.
-0.03038363,0.07817074,-0.1111454,0.0991776,03/10/2021 01:35:15 a. m.
-0.02967787,0.07834878,-0.1116917,0.0970391,03/10/2021 01:35:15 a. m.
-0.02831743,0.07860493,-0.1116429,0.101159,03/10/2021 01:35:15 a. m.
-0.02800066,0.07819296,-0.1128842,0.0974925,03/10/2021 01:35:16 a. m.
-0.02881448,0.07855747,-0.1139754,0.1048825,03/10/2021 01:35:16 a. m.
-0.02945709,0.07706466,-0.1154632,0.0968469,03/10/2021 01:35:16 a. m.
-0.02955781,0.07623664,-0.118025,0.1019937,03/10/2021 01:35:16 a. m.
-0.03069198,0.0757366,-0.1193429,0.0987895,03/10/2021 01:35:16 a. m.
-0.03079228,0.07608753,-0.1198605,0.0972306,03/10/2021 01:35:16 a. m.
